"business_product_id";"information_group";"discriminator";"changed_time";"deleted";"name";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"distance";"promotional_region";"x";"y";"lat";"long";"green_key_labeled";"accessibility_label";"closing_period";"next_year_closing_period";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"product_description";"link_to_accessibility_website";"accessibility_description";"entrance";"route_and_levels";"common_toilet";"allergies";"extra_facilities";"food_allergy";"deaf";"auditive";"mental";"motor";"blind";"visual";"autism";"food_allergy_desc";"allergies_desc";"deaf_desc";"auditive_desc";"mental_desc";"motor_desc";"blind_desc";"visual_desc";"autism_desc";"garden";"space_table_desc"
"276791";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 22:56:22";"0";"Ravelingen - Den Ensor";"Zeedijk";"290";"";"8400";"Oostende";"Oostende";"";"kust";"45496.24";"212512.07";"51.21308892451184";"2.873192044651201";"";"";"";"";"+32 59 55 27 54";"";"";"info@ravelingen.be";"http://www.ravelingen.be/home.php?page=page&pid=3";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Oostende” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Oostende” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276784";"ACTIVITY";"FOOD_DRINKS";"2020-06-04 08:42:04";"0";"Restaurant - Tearoom De Markt";"Marktplein";"10";"";"8620";"Nieuwpoort";"Nieuwpoort";"";"kust";"36752.08";"203398.87";"51.12954841219433";"2.750929029047475";"";"";"";"";"+32 486 263 399";"";"";"demarkt@telenet.be";"http://demarktnieuwpoort.be";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Nieuwpoort” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Nieuwpoort” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276757";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 18:23:31";"0";"Restaurant 	Verdi";"Vlamingstraat";"5";"";"8000";"Brugge";"Brugge";"";"kunststadBrugge";"70030.16";"211681.14";"51.20953760123584";"3.224422813968554";"";"";"";"";"+32 50 34 42 43";"";"";"info@verdibrugge.com";"http://www.verdibrugge.com";"";"";"";"";"Restaurant en toilet zijn toegankelijk met hulp (de lengte van de toiletruimte is 148 cm).";"";"Restaurant en toilet zijn toegankelijk met hulp (de lengte van de toiletruimte is 148 cm).";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276766";"ACTIVITY";"FOOD_DRINKS";"2025-02-22 18:22:39";"0";"Restaurant ‘t Zeil";"Havenplein";"3";"";"8370";"Blankenberge";"Blankenberge";"";"kust";"62985.07";"223223.8";"51.3122505202614";"3.120854346120102";"";"";"";"";"+32 50 41 97 15";"";"";"";"";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Blankenberge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Blankenberge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276722";"ACTIVITY";"FOOD_DRINKS";"2025-02-22 18:22:33";"0";"Restaurant Aazaert";"Hoogstraat";"25";"";"8370";"Blankenberge";"Blankenberge";"";"kust";"63639.77";"223552.84";"51.31530586807858";"3.130163338340251";"";"";"";"";"+32 50 41 15 99";"";"";"info@azaert.be";"http://www.aazaert.be/page.asp?DocID=73116";"";"";"";"";"Dit restaurant behoort tot het gelijknamige hotel. De drempelloze Vlaamse Zaal beschikt  over een goede circulatieruimte en een onderrijdbare tafel. Aangepast toilet op verdieping -1, bereikbaar met de lift. Voldoende opstelruimte naast, voor en schuin voor het toilet. 2 beugels voorzien.";"";"Dit restaurant behoort tot het gelijknamige hotel. De drempelloze Vlaamse Zaal beschikt  over een goede circulatieruimte en een onderrijdbare tafel. Aangepast toilet op verdieping -1, bereikbaar met de lift. Voldoende opstelruimte naast, voor en schuin voor het toilet. 2 beugels voorzien.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276786";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 22:56:18";"0";"Restaurant Belvedere";"Koningin Astridlaan";"11";"";"8400";"Oostende";"Oostende";"";"kust";"47202.58";"213755.18";"51.2245660828418";"2.897253297263731";"";"";"";"";"";"";"";"";"";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Oostende” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Oostende” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276814";"ACTIVITY";"FOOD_DRINKS";"2025-06-28 20:17:10";"0";"Restaurant Belvedere Rodeberg";"RODEBERGSTRAAT";"49";"";"8954";"Westouter";"Heuvelland";"";"westhoek";"36751.01600331516";"165058.1484557325";"50.785522";"2.761455";"";"";"";"";"+32 57 44 41 13";"";"";"info@hotelbelvedere.be";"www.hotelbelvedere.be";"";"";"";"";"In het prachtige landschap van Heuvelland, op de top van de Rodeberg, bevindt zich het restaurant Belvedere. 
Het restaurant is toegankelijk met hulp. Er is een eigen parkeerterrein in asfalt met aangepaste parkeerplaats. Het toegangspad verloopt drempelloos en is voldoende breed. Zowel het hellend vlak vooraan het gebouw als de plateaulift die de toegang aan de achterzijde van het gebouw bedient, zijn goed toegankelijk. Er is voldoende circulatieruimte in de zaal. De tafels zijn onderrijdbaar. De route naar het sanitair is voldoende breed en verloopt drempelloos. Aan de deur van het aangepast toilet is de circulatieruimte beperkt. Het aangepast toilet is voldoende ruim.";"";"In het prachtige landschap van Heuvelland, op de top van de Rodeberg, bevindt zich het restaurant Belvedere. 
Het restaurant is toegankelijk met hulp. Er is een eigen parkeerterrein in asfalt met aangepaste parkeerplaats. Het toegangspad verloopt drempelloos en is voldoende breed. Zowel het hellend vlak vooraan het gebouw als de plateaulift die de toegang aan de achterzijde van het gebouw bedient, zijn goed toegankelijk. Er is voldoende circulatieruimte in de zaal. De tafels zijn onderrijdbaar. De route naar het sanitair is voldoende breed en verloopt drempelloos. Aan de deur van het aangepast toilet is de circulatieruimte beperkt. Het aangepast toilet is voldoende ruim. Enkel de steunbeugel aan de open zijde van het toilet ontbreekt.";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276770";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 18:07:48";"0";"Restaurant Bistreau";"Kapelstraat";"76B";"";"8450";"Bredene";"Bredene";"";"kust";"52655.72";"216779.97";"51.25269298725779";"2.974482696211518";"";"";"";"";"+32 478 367 002";"";"";"info@bistreau.be";"http://www.bistreau.be";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Bredene” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.
Bistreau heeft aan de ingang een drempeltje van 2 cm. Brede deur, voldoende ruimte overal. De terrastafeltjes zijn misschien wat nipt onderrijdbaar (onderrijdbare diepte 42 cm), maar binnen heb je tafels met 58 cm beenruimte. Er is een aangepast toilet (niet verlengd) met één opklapbare beugel.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Bredene” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.
Bistreau heeft aan de ingang een drempeltje van 2 cm. Brede deur, voldoende ruimte overal. De terrastafeltjes zijn misschien wat nipt onderrijdbaar (onderrijdbare diepte 42 cm), maar binnen heb je tafels met 58 cm beenruimte. Er is een aangepast toilet (niet verlengd) met één opklapbare beugel.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276793";"ACTIVITY";"FOOD_DRINKS";"2025-02-22 11:07:05";"0";"Restaurant Blue Lobster";"Tijdokstraat";"9";"";"8380";"Zeebrugge";"Brugge";"";"kust";"68712.85000000001";"225115.04";"51.33008224224716";"3.20255972574736";"";"";"";"";"+32 50 68 45 71";"";"";"";"";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Zeebrugge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Zeebrugge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276773";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 10:32:23";"0";"Restaurant Brasserie Tearoom Beach";"ZEEDIJK-ALBERTSTRAND";"552";"";"8300";"Knokke-Heist";"Knokke-Heist";"";"kust";"74446.07724973634";"227257.3902788544";"51.350656";"3.283049";"";"";"";"";"+32 50 60 97 60";"";"";"info@beach-knokke.be";"http://www.beach-knokke.be";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Knokke-Heist” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Knokke-Heist” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276730";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 14:58:39";"0";"Restaurant Callecanes";"CALLICANNESWEG";"12";"";"8978";"Watou";"Poperinge";"";"westhoek";"28223.29572042175";"168433.865394962";"50.814139";"2.639448";"";"";"";"";"+32 57 38 88 08";"";"";"info-reservatie@hotel-callecanes.be";"http://www.hotel-callecanes.be";"";"";"";"";"Het restaurant van het gelijknamige hotel beschikt over voldoende circulatieruimte. Ook zijn er onderrijdbare tafels aanwezig. Voldoende opstelruimte voorzien naast, voor en schuin voor het toilet. 2 beugels aanwezig.";"";"Het restaurant van het gelijknamige hotel beschikt over voldoende circulatieruimte. Ook zijn er onderrijdbare tafels aanwezig. Voldoende opstelruimte voorzien naast, voor en schuin voor het toilet. 2 beugels aanwezig.";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276774";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 20:27:45";"0";"Restaurant Caroline";"KARDINAAL MERCIERSTRAAT";"10";"";"8301";"Heist-aan-Zee";"Knokke-Heist";"";"kust";"71294.84850552052";"226188.9416260179";"51.340632";"3.238059";"";"";"";"";"+32 50 51 56 79";"";"";"";"";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Knokke-Heist” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Knokke-Heist” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276782";"ACTIVITY";"FOOD_DRINKS";"2020-06-04 08:42:03";"0";"Restaurant Comilfo";"Albert I laan";"141";"";"8620";"Nieuwpoort";"Nieuwpoort";"";"kust";"34713.11";"205706.73";"51.14988473087764";"2.721079136103271";"";"";"";"";"+32 58 23 33 66";"";"";"info@restocomilfo.be";"http://www.restocomilfo.be";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Nieuwpoort” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.
Het restaurant van hotel Cosmopolite serveert wereldkeuken met aangepaste wijn. Je komt binnen via een brede deur, zonder drempels. Binnen is de manoeuvreerruimte iets beperkt, in die zin dat je  met een gewone rolstoel niet helemaal kan ronddraaien (120x300 cm). Dit geldt ook voor het aangepast toilet (150x120 cm) en vooral ter hoogte van de wastafel (150x90 cm). Er is voldoende opstelruimte naast en schuin voor het toilet, recht ervoor blijkt het wat nipt (90 cm). Er zijn twee steunbeugels voorzien, waarvan één opklapbaar.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Nieuwpoort” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.
Het restaurant van hotel Cosmopolite serveert wereldkeuken met aangepaste wijn. Je komt binnen via een brede deur, zonder drempels. Binnen is de manoeuvreerruimte iets beperkt, in die zin dat je  met een gewone rolstoel niet helemaal kan ronddraaien (120x300 cm). Dit geldt ook voor het aangepast toilet (150x120 cm) en vooral ter hoogte van de wastafel (150x90 cm). Er is voldoende opstelruimte naast en schuin voor het toilet, recht ervoor blijkt het wat nipt (90 cm). Er zijn twee steunbeugels voorzien, waarvan één opklapbaar.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276795";"ACTIVITY";"FOOD_DRINKS";"2025-02-22 11:07:07";"0";"Restaurant De Kombuis";"Tijdokstraat";"4";"";"8380";"Zeebrugge";"Brugge";"";"kust";"68766.28999999999";"225072.56";"51.32970802318255";"3.203335852352863";"";"";"";"";"+32 50 67 83 25";"";"";"info@dekombuis.be";"http://www.dekombuis.be";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Zeebrugge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Zeebrugge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276727";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 15:41:04";"0";"Restaurant De Kommel";"Kommel";"1";"";"3798";"'s Gravenvoeren";"Voeren";"";"voerstreek";"248234.6";"161988.86";"50.76009316395188";"5.761089015925759";"";"";"";"";"+32 4 381 01 85";"";"";"info@dekommel.be";"http://www.dekommel.be";"";"";"";"";"Restaurant van het gelijknamige hotel.";"";"";"";"";"";"0";"Er is een ruim toegankelijk toilet met beugels.";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276772";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 12:05:46";"0";"Restaurant De Mirage";"Zeedijk";"9";"";"8660";"De Panne";"De Panne";"";"kust";"25376.12";"200681.11";"51.10278905136976";"2.589402638518976";"";"";"";"";"+32 58 42 02 88";"";"";"";"";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in De Panne” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in De Panne” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276726";"ACTIVITY";"FOOD_DRINKS";"2022-06-08 07:42:03";"0";"Restaurant De Wintertuin (Kasteel Wurfeld)";"Kapelweg";"60";"";"3680";"Maaseik";"Maaseik";"";"maasland";"247207.32";"199337.12";"51.09593191350993";"5.756433190134972";"";"";"";"";"+32 89 56 81 36";"";"";"info@kasteelwurfeld.be";"http://www.kasteelwurfeld.be";"";"";"";"";"Het restaurant van Kasteel Wurfeld bevindt zich in de wintertuin. ";"";"Het restaurant van Kasteel Wurfeld bevindt zich in de wintertuin. ";"";"";"";"0";"Naast, voor en schuin voor het toilet is er voldoende opstelruimte. 2 beugels zijn voorzien.";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276724";"ACTIVITY";"FOOD_DRINKS";"2017-03-22 14:32:06";"1";"Restaurant La Vignette";"Leuvensesteenweg";"12";"";"1970";"Wezembeek-Oppem";"Wezembeek-Oppem";"";"groeneGordel";"160384.75";"168941";"50.83078914416422";"4.516164574329092";"";"";"";"";"+32 2 767 83 56";"";"";"info@lavignette.be";"http://www.lavignette.be";"";"";"";"";"In het restaurant van hotel La Vignette zijn verschillende onderrijdbare tafels aanwezig. Er is voldoende opstelruimte naast, voor en schuin voor het toilet en er zijn 2 beugels voorzien.";"";"In het restaurant van hotel La Vignette zijn verschillende onderrijdbare tafels aanwezig. Er is voldoende opstelruimte naast, voor en schuin voor het toilet en er zijn 2 beugels voorzien.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276731";"ACTIVITY";"FOOD_DRINKS";"2025-06-28 20:17:08";"0";"Restaurant L'Objectif (NH Brussels EU Berlaymont hotel)";"Karel De Grotelaan ";"11-19";"";"1000";"Brussel";"Brussel";"";"kunststadBrussel";"151055.9445080821";"170440.1640780512";"50.844912";"4.382479";"";"";"";"";"+32 2 231 09 09";"";"";"nhbrusselseuberlaymont@nh-hotels.com";"";"";"";"";"";"Het restaurant van het NH Brussels EU Berlaymont hotel.";"";"In het restaurant van het Silken Berlaymont hotel is er een nipte circulatieruimte, maar net voldoende voor gebruik. Onderrijdbare tafel aanwezig. ";"";"";"";"0";"Voldoende opstelruimte naast, voor en schuin voor het toilet. Een beugel is voorzien. ";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276758";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 18:23:33";"0";"Restaurant Maria van Bourgondië";"Guido Gezelleplein";"1";"";"8000";"Brugge";"Brugge";"";"kunststadBrugge";"69983.39";"211189.29";"51.20511081831815";"3.223862045811249";"";"";"";"";"+32 50 33 20 66";"";"";"info@mariavanbourgondie.be";"http://www.mariavanbourgondie.be";"";"";"";"";"Restaurant en toilet zijn toegankelijk met hulp (de breedte van de toiletruimte is 148cm).";"";"Restaurant en toilet zijn toegankelijk met hulp (de breedte van de toiletruimte is 148cm).";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276817";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 12:34:27";"0";"Restaurant Pacific Eiland";"Eiland";"2";"";"8900";"Ieper";"Ieper";"";"westhoek";"45271.73";"171712.11";"50.84638215567536";"2.881662505078022";"";"";"";"";"+32 57 20 05 28";"";"";"info@pacificeiland.be";"http://www.pacificeiland.be";"";"";"";"";"Restaurant en tearoom Pacific Eiland ligt op een idyllisch eiland langs de historische vestingsroute van Ieper. Het restaurant is toegankelijk met hulp. Er is geen eigen parkeerterrein, maar binnen een straal van 200 m zijn er aangepaste parkeerplaatsen. Het toegangspad verloopt via een voetgangersbrug. De helling van de brug is nogal steil. Wat hulp kan hier nodig zijn. De toegang is voldoende breed en verloopt drempelloos. De trekkracht van de deur is zwaar. Er is voldoende circulatieruimte in de zaal, maar de tafels zijn beperkt onderrijdbaar (30 cm diepte). Op de route naar het sanitair is de sasdeur zwaar om te openen en de opstel- en circulatieruimte zijn beperkt. Ook de deur van het aangepast toilet is nogal zwaar om te openen. Alle deuren kunnen echter open geklikt worden, hier is wel hulp bij nodig. Het aangepast toilet is klein, maar kan bruikbaar zijn voor een rolstoelgebruiker (draaicirkel in toilet is 140 cm, opstelruimte naast het toilet is 90 cm, opstelruimte voor het toilet is 100 cm).";"";"Restaurant en tearoom Pacific Eiland ligt op een idyllisch eiland langs de historische vestingsroute van Ieper. Het restaurant is toegankelijk met hulp. Er is geen eigen parkeerterrein, maar binnen een straal van 200 m zijn er aangepaste parkeerplaatsen. Het toegangspad verloopt via een voetgangersbrug. De helling van de brug is nogal steil. Wat hulp kan hier nodig zijn. De toegang is voldoende breed en verloopt drempelloos. De trekkracht van de deur is zwaar. Er is voldoende circulatieruimte in de zaal, maar de tafels zijn beperkt onderrijdbaar (30 cm diepte). Op de route naar het sanitair is de sasdeur zwaar om te openen en de opstel- en circulatieruimte zijn beperkt. Ook de deur van het aangepast toilet is nogal zwaar om te openen. Alle deuren kunnen echter open geklikt worden, hier is wel hulp bij nodig. Het aangepast toilet is klein, maar kan bruikbaar zijn voor een rolstoelgebruiker (draaicirkel in toilet is 140 cm, opstelruimte naast het toilet is 90 cm, opstelruimte voor het toilet is 100 cm).";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276735";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 16:26:01";"0";"Restaurant Van Artevelde (NH Gent Belfort)";"Hoogpoort";"63";"";"9000";"Gent";"Gent";"";"kunststadGent";"104923.9";"194083.24";"51.05513982576871";"3.725886072526647";"";"";"";"";"+32 9 233 33 31";"";"";"nhgentbelfort@nh-hotels.com";"www.nh-hotels.nl/hotel/nh-gent-belfort";"";"";"";"";"Bar Van Artevelde maakt deel uit van het Nh Belfort Hotel (met toeganklijkheidslabel niveau A). ";"";"Bar Van Artevelde maakt deel uit van het Nh Belfort Hotel (met toeganklijkheidslabel niveau A). ";"";"";"";"0";"Indien je gebruik wilt maken van de toiletten is er een vlotte verbinding van de bar naar het toilet en is er een toilet voor rolstoelgebruikers. De toiletdeur is 83 cm breed. Nipte circulatieruimte in het toilet, maar voldoende opstelruimte naast, voor en schuin voor het toilet. Er is een beugel voorzien.";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276767";"ACTIVITY";"FOOD_DRINKS";"2025-02-22 18:22:39";"0";"Restaurant Venitien";"Zeedijk";"115";"";"8370";"Blankenberge";"Blankenberge";"";"kust";"63289.62";"223564.32";"51.31535648695294";"3.125139524608311";"";"";"";"";"+32 50 41 10 74";"";"";"info@venitien.be";"http://www.venitien.be";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Blankenberge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Blankenberge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
"276748";"ACTIVITY";"FOOD_DRINKS";"2025-03-06 15:41:05";"0";"Restaurant Voltaire";"JULES VANDENBEMPTLAAN";"6A";"";"3001";"Heverlee";"Leuven";"";"kunststadLeuven";"172812.0420202243";"172538.2804601453";"50.863326";"4.691505";"";"";"";"";"+32 16 20 44 44";"";"";"info@voltaire.be";"http://www.voltaire.be";"";"";"";"";"Voltaire kan u vinden op 5 minuten rijden van de stad met gratis parking.
U kan er lunchen vanaf €12.
Een menu all-in voor €51 alles inbegrepen  (aperitief, keuze uit 6 voorgerechten, 6 hoofdgerechten, 6 desserten, wijnen, waters en koffie).
";"";"Toegankelijke horecazaak in Heverlee met toegankelijk toilet.";"";"";"";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"287285";"ACTIVITY";"FOOD_DRINKS";"2022-08-02 08:47:40";"0";"Restaurant Vos";"Groenstraat ";"29";"";"9160";"Lokeren";"Lokeren";"";"waasland";"125802.4484966387";"199948.6858697422";"51.109656";"4.021977";"";"";"";"";"+32 9 348 14 36";"";"";"info@restaurantvos.be";"http://www.restaurantvos.be";"";"";"";"";"Laat de sportieve locatie - VOS ligt langs een tennisclub in Lokeren - je niet afschrikken. Deze lichte gerechten met frisse zuren en seizoensgebonden ingrediënten zijn vingerlikkend goed. Het mooie keramiek en de elegante presentatie zorgen ervoor dat ook het visuele plaatje klopt. Stijn Audenaert, een naam om te onthouden. ";"http://toevla.vlaanderen.be/publiek/nl/register/detail/5614";"Laat de sportieve locatie - VOS ligt langs een tennisclub in Lokeren - je niet afschrikken. Deze lichte gerechten met frisse zuren en seizoensgebonden ingrediënten zijn vingerlikkend goed. Het mooie keramiek en de elegante presentatie zorgen ervoor dat ook het visuele plaatje klopt. Stijn Audenaert, een naam om te onthouden.";"";"De ondergrond van de parking bestaat uit kiezel, maar je kan de auto voorrijden tot het verhard pad. De ingang is toegankelijk via een helling en een drempeltje van 5 cm. De deur is vrij zwaar om zelf te openen en is 80 cm breed. De ruimte achter de deur is beperkt. Je hebt dus hulp nodig aan de ingang.";"Je bereikt het aangepast toilet in het andere gedeelte via een drempel van 20 cm of buitenom via een alternatieve toegang met een drempeltje van 5 cm en nipte opstelruimte aan de deuren.";"0";"Het aangepast toilet is smal, waardoor je moet manoeuvreren of hulp nodig hebt. Je hebt wel opstelruimte naast het toilet (80 cm), maar niet voor het toilet. Beugels zijn voorzien.";"1";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";""
"276769";"ACTIVITY";"FOOD_DRINKS";"2025-02-22 18:22:41";"0";"Restaurant Zeepaardje";"Zeedijk";"49";"";"8370";"Blankenberge";"Blankenberge";"";"kust";"62865.88";"223402.34";"51.3138369766159";"3.119102261613257";"";"";"";"";"+32 50 42 42 05";"";"";"info@zeepaardje.com";"http://www.tzeepaardje.com";"";"";"";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Blankenberge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"Gedetailleerde meetgegevens voor deze zaak zijn te vinden op www.toevla.be. De volledige brochure “Toegankelijke restaurants en cafés in Blankenberge” is beschikbaar onder  “publicaties” op de website www.toegankelijkreizen.be.";"";"";"";"0";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";""
